id,latitude,longitude,depth,mag
centennial19800515185823,-6.146,125.656,7.9,6.4
centennial19800514112604,-6.027,154.568,76.1,6.3
centennial19800512163734,-14.489,168.003,7.5,6.1
centennial19800510014624,-5.904,154.463,62.9,6.1
centennial19800509223242,-55.948,147.133,1.5,6.4
centennial19800504183520,38.045,49.013,26.8,6.5
centennial19800422053415,32.137,137.628,401.6,6.4
centennial19800420023751,11.774,57.749,10.1,6.4
centennial19800416121819,-8.046,108.741,64,6.1
centennial19800414191158,-17.155,66.748,11.7,6.2
centennial19800414123904,-10.874,164.23,20.3,6.4
centennial19800413180440,-23.593,-177.224,148.7,7.6
centennial19800411215552,-22.925,171.204,30.4,6.4
centennial19800331130428,-20.412,-173.684,4.3,6
centennial19800331124147,16.123,121.907,29.4,6.3
centennial19800331073233,35.491,135.522,361.7,6.1
centennial19800329064149,-43.107,-75.429,17.3,6
centennial19800329040742,-4.632,154.908,490.3,6.7
centennial19800326204340,23.787,-45.553,15,6.4
centennial19800324040220,52.792,-167.661,23.3,6
centennial19800324035953,52.946,-167.712,34.7,7
centennial19800308221212,-22.638,171.452,40.7,7.2
centennial19800308142958,-22.765,171.453,44.6,6.3
centennial19800307082509,-16.706,-72.834,41.3,6
centennial19800302232859,27.016,126.638,40.2,6.3
centennial19800229111327,6.322,126.858,95.5,6.3
centennial19800227213520,-6.123,150.24,45,6.4
centennial19800227211721,-5.957,150.191,50.4,6.8
centennial19800223055104,43.592,146.678,37.3,7.1
centennial19800222211541,-10.676,161.698,48.6,6.1
centennial19800222030245,30.549,88.616,6.1,6.3
centennial19800212032025,-4.705,153.184,73.3,6.4
centennial19800207104919,-54.379,158.92,23.4,6.5
centennial19800207104907,-54.021,159.032,5.9,6.9
centennial19800204034558,-57.954,-7.222,10.7,6.1
centennial19800203115840,-17.652,-171.08,26.8,6.3
centennial19800127163804,-35.352,-105.913,19,6.2
centennial19800118221016,37.825,133.418,427.1,6.2
centennial19800118215530,-53.935,158.49,15,6.2
centennial19800112155703,41.744,143.656,31.3,6
centennial19800102205843,5.985,126.153,38.2,7
centennial19800101164242,38.726,-27.752,13.2,6.9
centennial19791217195827,-8.474,115.767,52.8,6.5
centennial19791215000239,-3.386,102.543,10.9,6.5
centennial19791213053749,2.476,-79.415,28.7,6.2
centennial19791212075904,1.602,-79.363,24.3,8.1
centennial19791211172620,28.925,140.788,128.7,6.7
centennial19791207092359,34.08,59.85,13.6,6
centennial19791203235103,-55.14,-128.651,13.7,6
centennial19791127171034,34.058,59.758,6.9,7.1
centennial19791124191901,-18.899,-176.558,4.4,6.3
centennial19791123234031,4.794,-76.188,107.8,7.2
centennial19791122024119,-24.27,-67.134,180,6.4
centennial19791119221722,5.862,125.24,89.5,6.4
centennial19791116181050,-1.951,134.169,37.2,6
centennial19791116152124,-16.679,-179.91,5.8,6.8
centennial19791114022120,33.957,59.73,9.2,6.6
centennial19791113204336,-23.582,-174.76,7.7,6.6
centennial19791113190504,-4.476,101.94,46.4,6.2
centennial19791109163927,-13.31,166.767,48.5,6.2
centennial19791108155646,-32.276,179.403,461.6,6.1
centennial19791106113833,-9.514,159.304,30.5,6
centennial19791105015115,17.823,-68.649,106.4,6.1
centennial19791102155306,-7.746,108.165,72.5,6.5
centennial19791102013225,-13.43,166.822,77.3,6
centennial19791030013707,18.809,145.181,587,6.1
centennial19791027214326,13.762,-90.715,64,6.8
centennial19791027143559,13.834,-90.841,61.7,6.9
centennial19791023095108,-10.635,161.352,21.7,7
centennial19791023081905,-10.594,161.373,50,6
centennial19791022055850,0.633,125.943,38.6,6.5
centennial19791020014113,-8.363,115.783,52.1,6.4
centennial19791017054303,18.518,145.413,590,7
centennial19791015231700,32.815,-115.639,9.3,6.5
centennial19791012102519,-46.693,165.825,6.5,7.3
centennial19791001141412,15.764,-92.196,164.7,6.1
centennial19790929183715,1.161,94.172,37.1,6.9
centennial19790923230327,-60.58,-50.488,15,6
centennial19790913063303,-1.166,136.43,17.7,6
centennial19790912051756,-1.686,135.969,20.4,7.5
centennial19790826143123,19.048,122.077,13.2,6.7
centennial19790826114725,-17.636,167.774,5.4,6.2
centennial19790825084407,10.697,-41.696,20.8,6.8
centennial19790824042656,8.93,-83.477,43.2,6.4
centennial19790817125910,-17.733,167.951,27.1,6.3
centennial19790816213126,41.798,130.9,581.3,6.7
centennial19790805005351,-22.896,-177.447,229.9,6.5
pde19790725175658300_0,-21.892,-138.993,0,6
centennial19790724193118,-11.186,107.634,12.5,7
centennial19790724005357,-20.453,-174.125,18.1,6.1
centennial19790713081013,33.886,131.849,69.1,6
centennial19790709160808,-5.603,153.299,17.8,6.1
centennial19790701203806,8.375,-82.847,28.7,6.1
centennial19790627095004,7.136,-82.274,3.4,6.3
centennial19790625052906,-5.003,145.646,188.3,6.6
centennial19790622063056,17.007,-94.623,113.4,6.9
centennial19790610064953,8.086,-38.145,11.2,6
centennial19790602094800,-30.818,117.105,6.2,6
centennial19790530093859,-8.321,115.892,60.6,6.1
centennial19790525164528,52.581,-167.001,22.4,6.2
centennial19790524172320,42.24,18.827,9,6.1
centennial19790521222226,-15.425,-70.048,232.3,6.9
centennial19790520081401,56.611,-156.719,70.4,6.6
centennial19790518232227,0.631,125.983,37.3,6.2
centennial19790518201803,24.149,142.432,585.5,6.4
centennial19790516022703,-35.535,-16.248,11,6.5
centennial19790515065924,34.586,24.478,46,6
centennial19790514230403,-22.921,-69.087,82.6,6.2
centennial19790513062607,19.021,145.434,236.4,6.7
centennial19790501130340,-21.264,169.874,94.6,7.4
centennial19790501003931,9.327,125.524,15.6,6.1
centennial19790429135557,-15.382,-178.308,10.7,6.1
centennial19790428113819,-27.537,-70.994,27.8,6.1
centennial19790424014510,-20.871,-178.609,601.8,6.2
centennial19790423215437,-53.036,159.849,15,6.2
centennial19790423054511,-16.616,120.163,31.2,6.1
centennial19790415221453,5.635,123.557,545,6.6
centennial19790415061944,42.001,19.153,15,7
centennial19790414100025,-35.867,-102.801,3.8,6.8
centennial19790410014223,2.987,126.965,39.5,7
centennial19790323193232,17.965,-69.075,81.6,6.7
centennial19790320130009,-36.529,78.761,1,6
pde19790319223107400_10,-36.719,78.744,10,6.2
centennial19790314110714,17.759,-101.223,24.4,7.5
centennial19790309012637,-9.561,147.982,46.1,6.2
centennial19790308144955,0.99,120.363,38.2,6.3
centennial19790228212708,60.657,-141.658,24.1,7.5
centennial19790222183100,-0.157,-17.672,10.1,6
centennial19790220063235,40.297,143.719,21.6,6.3
centennial19790218052352,-43.142,41.467,11.5,6.4
centennial19790216100854,-16.538,-72.553,55.4,7.2
centennial19790216003117,-13.626,166.766,62,6.3
centennial19790214165505,-15.577,167.703,129.8,6
centennial19790213053425,55.427,-157.155,18.7,6.6
centennial19790211222223,6.014,125.938,149.7,6.2
centennial19790207210208,5.18,127.326,138.9,6.4
centennial19790127185801,54.765,-161.241,52.4,6
centennial19790127181502,-18.557,168.291,30.4,6.2
centennial19790126100433,17.406,-100.865,38.1,6.6
centennial19790125040818,-29.977,-177.385,35.2,6.3
pde19790117075955700_0,47.883,48.128,0,6
centennial19790116150507,-45.644,96.102,15,6.2
centennial19790116095008,33.904,59.471,7.6,6.5
centennial19790112035901,14.275,-91.546,78.9,6
centennial19790111062814,-4.077,101.241,28.3,6.2
centennial19790110150545,26.495,60.986,3.3,6
centennial19781225235757,10.249,-103.954,20,6.6
centennial19781223112314,23.226,122.024,41.6,7
centennial19781223051053,-8.259,121.326,39.9,6
centennial19781221143652,-11.161,162.705,11.6,6.4
centennial19781218101556,-54.464,2.133,21.6,6.6
centennial19781214192559,0.513,126,45.5,6
centennial19781214070520,32.13,49.636,18.3,6.1
centennial19781212114414,7.377,123.389,10.2,6.9
centennial19781209041706,45.329,150.112,49.3,6
centennial19781206140208,44.557,146.588,145,7.8
centennial19781206115340,13.288,-89.704,70.7,6
centennial19781129195250,16.01,-96.602,24.4,7.8
centennial19781127235027,-10.91,162.181,75.6,6.1
centennial19781107173402,-10.97,162.261,48.8,6.2
centennial19781105220210,-11.127,162.209,43.3,7
centennial19781104225157,-11.178,162.156,47.7,6.3
centennial19781104222925,-11.333,162.244,41.6,7
centennial19781104152219,37.674,48.913,25.6,6.3
centennial19781101194827,39.361,72.59,23.4,6.6
centennial19781030182337,13.869,-91.059,74,6.2
centennial19780923163212,-13.92,167.28,200.3,6.7
centennial19780916153553,33.238,57.382,2.8,7.4
pde19780915023657300_0,49.898,78.925,0,6
centennial19780910232415,14.26,-91.534,79.9,6
centennial19780906110743,-13.306,167.227,189.9,6.7
centennial19780906040155,-20.211,168.831,37.2,6.2
centennial19780902015735,24.878,121.892,111,6.2
centennial19780901095602,-7.487,156.547,33,6.3
centennial19780901041644,-17.394,168.082,38.3,6.1
centennial19780823003830,10.223,-85.204,25,7
centennial19780821220503,-47.571,32.438,8,6.4
centennial19780818185229,59.864,-153.613,120.6,6
centennial19780818153517,14.342,-91.471,82.6,6.1
centennial19780815123716,-30.523,-178.04,53.6,6.7
centennial19780810165339,-35.998,-17.475,21.2,6.3
centennial19780808074624,-12.365,166.517,87,6.2
centennial19780805041242,-3.505,151.031,7.5,6.1
centennial19780803232535,-0.157,131.782,39.5,6.3
centennial19780803181120,-26.543,-70.544,76.2,6.9
centennial19780724235445,22.125,121.431,11.2,6.5
centennial19780724194533,-20.632,172.64,15,6.3
centennial19780723144241,22.24,121.418,37.8,7.3
centennial19780722115149,-4.205,152.808,51.2,6.1
centennial19780717132616,-14.956,-175.776,297.7,6.5
centennial19780702040133,-15.287,-175.395,15,6.5
centennial19780627011122,-56.488,147.222,15,6.2
centennial19780624093144,-5.091,102.299,31.9,6.4
centennial19780621111041,48.265,148.638,402.6,6.5
centennial19780620200323,40.761,23.303,8,6.2
centennial19780617151130,-17.103,-172.167,3.1,7
centennial19780615081825,5.686,-82.719,2.6,6.1
centennial19780614133408,8.247,122.339,48,6.6
centennial19780614123236,8.286,122.394,31.9,7
centennial19780614113422,38.421,142.388,40.5,6.3
centennial19780612081429,38.223,142.022,52.7,7.7
centennial19780611145528,49.222,-129.512,15,6.3
centennial19780611142758,-15.231,-173.521,48.8,6
pde19780604193023400_33,40.381,63.619,33,6
centennial19780603045711,-57.032,-140.793,6.8,6
centennial19780531010727,12.654,-87.239,112.7,6.5
centennial19780529172026,-44.895,-79.612,10,6.4
centennial19780526235824,24.283,142.736,41.3,6.6
centennial19780524061659,51.234,-179.227,45.6,6.7
centennial19780523075029,31.083,130.149,163.8,6.7
centennial19780522155225,-54.819,1.002,16.3,6
centennial19780513070848,-14.589,167.388,169.2,6.8
centennial19780511002338,51.646,-176.098,53.7,6
centennial19780429042113,-9.833,160.491,57.5,6
centennial19780425042456,4.665,124.586,53.2,6.2
centennial19780418172730,5.106,127.409,112.5,6.3
centennial19780412034204,56.409,-152.707,11,6.5
centennial19780410205216,-11.507,116.573,6.8,6.6
centennial19780404211139,10.098,-77.822,8.4,6.2
centennial19780403094832,-4.885,133.955,7.3,6.2
centennial19780328201706,48.754,154.906,48.8,6
centennial19780327103601,-8.651,125.027,16,6
centennial19780324220858,44.127,148.965,28.5,6.2
centennial19780324210548,42.834,78.573,23.9,6.9
centennial19780324194749,44.232,148.924,12.2,7.5
centennial19780324004236,29.771,-67.437,11.4,6.1
centennial19780323191225,44.365,149.713,35,6.5
centennial19780323035052,44.429,149.572,33,6
centennial19780323031520,44.983,148.523,23.1,7.6
centennial19780323031421,44.358,149.118,7.4,7.5
centennial19780323023701,44.224,148.745,35,6.1
centennial19780323014936,43.877,148.898,38.2,6.6
centennial19780323003101,44.292,148.948,27.9,7.1
centennial19780322213435,44.124,149.016,34,6.4
centennial19780322005034,44.016,148.986,35.5,6.7
centennial19780320180940,0.748,-29.701,4.1,6.1
centennial19780319013916,16.998,-99.75,48.1,6.6
centennial19780316015959,29.93,66.233,13,6
centennial19780315220442,26.428,140.738,273,6.5
centennial19780307024848,31.945,137.46,442.2,7.1
centennial19780304145814,-4.641,153.064,72.8,6.2
centennial19780304044634,-21.859,-174.696,12.8,6
centennial19780303104815,-15.277,-173.461,54.5,6.2
centennial19780222060734,14.268,-91.4,66.9,6.3
centennial19780221074723,-5.102,125.217,540.7,6.1
centennial19780221071455,-4.957,125.319,514.6,6.1
centennial19780220043700,38.831,141.966,67.8,6.5
centennial19780211012627,5.668,-32.935,30.8,6.1
centennial19780211000522,-30.245,-176.968,15,6.2
centennial19780210193235,-30.104,-177.173,15,6.1
centennial19780210005622,-30.734,-177.363,30.6,6
centennial19780209222142,-30.605,-177.188,5.6,6.9
centennial19780209213520,-30.564,-177.517,89.3,7
centennial19780207070140,-0.063,124.065,75.8,6.4
centennial19780202075808,-5.526,151.756,46.5,6
centennial19780128193639,-25.983,-177.203,104.2,6.4
centennial19780125231859,-5.351,151.737,57.1,6.6
centennial19780124153224,-5.976,148.886,79.6,6
centennial19780115065638,-30.188,-177.395,36.9,6.2
centennial19780114152052,-30.138,-177.447,18.7,6.2
centennial19780114032440,34.814,139.289,12.5,6.7
centennial19780106044120,18.822,121.916,10.9,6
centennial19771231075317,-15.411,-71.662,143.7,6.1
centennial19771228024534,16.584,40.266,10,6.6
centennial19771223211427,39.199,143.124,32.4,6
centennial19771223210210,39.186,143.251,29.1,6
centennial19771221010037,25.562,143.183,55.7,6.6
centennial19771213011418,17.32,-54.834,20.6,6.4
centennial19771204055037,-23.852,-175.942,57.6,6.1
centennial19771128063128,-31.474,-67.391,9,6.1
pde19771124165958500_0,-21.894,-138.959,0,6
centennial19771124020231,-31.599,-67.715,16.5,6.3
centennial19771124015831,-31.571,-67.782,11.8,6
centennial19771123093459,-31.061,-67.612,20,6
centennial19771123092626,-31.08,-67.778,17.1,7.5
centennial19771122155645,-10.195,161.158,90.4,6.3
centennial19771118101744,-4.393,101.973,44.7,6
centennial19771118052009,32.611,88.397,7.5,6.4
centennial19771104095258,51.646,-175.992,44.9,6.8
pde19771031081409700_33,-11.437,118.225,33,6.3
centennial19771030125324,-14.864,167.019,107.6,6.1
centennial19771029201546,-6.203,146.645,109.8,6
centennial19771022175718,-28.006,-62.932,618.4,6.8
centennial19771017172641,-27.991,173.211,32.3,7
centennial19771016210915,-9.772,117.032,8.6,6.2
centennial19771014045532,-15.758,-172.969,9,6
centennial19771010115351,-25.848,-175.284,8.3,7.3
centennial19771007121043,-9.934,117.228,15,6.4
centennial19770926045655,-60.064,150.577,10,6
centennial19770921210145,51.711,155.188,235,6.3
centennial19770919051310,-1.936,126.614,30.3,6.2
centennial19770917052328,11.832,143.21,14.7,6.2
centennial19770914145105,-56.43,-25.748,40.1,6
centennial19770913002151,-15.47,-173.209,12.5,6
centennial19770904172445,51.102,177.945,16,6.7
centennial19770904171031,51.096,178.274,27.3,6.8
centennial19770904154055,51.115,178.38,11.8,6.6
centennial19770904084842,-13.728,166.834,47.4,6.6
centennial19770902103627,-11.054,119.02,14.2,6.1
centennial19770831004205,7.352,-76.159,21.1,6.5
centennial19770829142344,17.467,119.829,30.7,6.2
centennial19770827071226,-8.137,125.326,44.4,7.1
centennial19770826195000,-59.566,-20.512,11.6,7.2
centennial19770825180510,-10.891,119.216,26.4,6.3
centennial19770820191629,-11.11,118.986,3.2,6.6
centennial19770820092149,-11.169,119.018,15,6.3
centennial19770820042028,-11.227,118.192,12.7,6
centennial19770820035156,16.721,-86.636,30.6,6.3
centennial19770820024612,16.659,-86.799,10,6
centennial19770819060854,-11.125,118.38,20.9,8.3
centennial19770814213855,-7.844,107.521,54,6
centennial19770811014255,-17.673,-174.288,118.6,6.7
centennial19770729111542,-8.038,155.584,1.5,7.2
centennial19770724062250,-15.312,-173.06,15,6.3
centennial19770722171646,-33.742,-179.589,72.2,6
centennial19770721134555,16.887,122.376,36.1,6.9
centennial19770721115321,-53.971,158.765,23.4,6.9
centennial19770706112833,-21.063,-178.538,606.6,6.1
centennial19770703143915,1.403,126.32,49.8,6.2
centennial19770702005509,-9.91,160.57,12,6
centennial19770629072432,-7.698,127.727,110.2,6.1
centennial19770622120834,-22.908,-175.749,64.2,8.1
centennial19770618221053,-9.721,159.739,25.5,6
centennial19770617022910,-19.873,-179.02,681.9,6.1
centennial19770605044505,32.614,48.082,10.1,6
centennial19770603023105,36.375,70.76,207.5,6
centennial19770530151604,52.384,-169.703,47,6.3
centennial19770528055149,-1.853,120.425,49.2,6
centennial19770525145546,4.22,95.701,56.7,6.3
centennial19770524102325,18.815,145.446,215.6,6.3
centennial19770521053523,15.649,120.813,191.9,6
centennial19770513111333,28.426,139.563,444.7,6.5
centennial19770421071855,-10.275,160.755,58.3,6
centennial19770421042412,-10.007,160.811,43.4,7.4
centennial19770421014553,26.832,142.549,51.6,6.2
centennial19770421000252,-9.781,160.251,52.1,6
centennial19770420234912,-9.571,160.652,16.4,7.1
centennial19770420234254,-9.902,160.455,39.4,7.3
centennial19770420231313,-9.846,160.469,47.8,6.8
centennial19770409040413,-10.06,-71.187,563.7,6
centennial19770404175218,7.334,-34.878,12.7,6
centennial19770402071521,-16.772,-171.942,16,7.3
centennial19770328011543,-14.725,167.192,111,6
centennial19770326043614,52.288,-168.228,22.4,6
centennial19770323171022,-14.595,-177.861,11.9,6
centennial19770323071908,-14.712,-177.886,9.7,6.2
centennial19770321224207,27.607,56.467,26.7,6
centennial19770321211856,27.6,56.356,31.8,6.7
centennial19770319193510,16.874,122.346,41.2,6
pde19770319105625100_70,44.2,148.196,70,6
centennial19770318214354,16.749,122.273,42.5,7.3
centennial19770315085504,-4.974,131.034,72.3,6.1
centennial19770309142757,41.604,131.058,568.7,6.9
centennial19770308231728,0.502,99.772,13.8,6
centennial19770304192155,45.777,26.704,88.6,7.5
centennial19770302095325,6.703,123.687,54.7,6.3
centennial19770225011855,-6.261,147.567,58.9,6
centennial19770219223402,53.546,169.949,13.2,6.8
centennial19770218205133,33.131,140.927,58,6.1
centennial19770210224105,-60.952,-23.104,14.4,6.1
centennial19770205032920,-66.486,-82.449,29.5,6.2
centennial19770204074636,-24.727,-63.48,576.9,6.7
centennial19770119135406,5.078,126.532,44,6.1
centennial19770118054149,-41.748,174.383,40.5,6
centennial19770117212721,-24.911,-68.653,100,6.9
centennial19770106061140,-3.588,144.499,15,6.8
centennial19770102095527,-10.085,119.008,1.6,6.2
centennial19770101190138,-2.507,126.593,8.9,6.3
centennial19761220203311,48.79,-129.24,19.6,6.7
centennial19761214160644,28.291,130.666,28.4,6.4
centennial19761212010852,28.044,139.646,504.2,6.4
centennial19761130004058,-20.548,-68.874,74.4,7.6
centennial19761126111924,41.317,-125.771,0.3,6.7
centennial19761125140636,-19.547,-177.65,443.1,6.5
centennial19761124122217,39.083,44.03,9.2,7
pde19761122042225300_60,7.029,123.579,60,6
centennial19761118054338,-4.194,135.117,3.6,6.5
centennial19761118032359,-8.785,157.027,14.4,6.4
